gap_id,date,pred_log10_chl,q05_log10_chl,q10_log10_chl,q25_log10_chl,q50_log10_chl,q75_log10_chl,q90_log10_chl,q95_log10_chl,pred_chl_mg_m3,q05_chl_mg_m3,q10_chl_mg_m3,q25_chl_mg_m3,q50_chl_mg_m3,q75_chl_mg_m3,q90_chl_mg_m3,q95_chl_mg_m3,artificial_validation_supported,event_caveat,quantile_calibrated,scenario_only_256day
REAL_L001_20180913,2018-09-13,-0.2061088383197784,-0.3923171162605285,-0.3478242754936218,-0.2828624844551086,-0.2173783779144287,-0.1450603008270263,-0.0625096559524536,0.005190372467041,0.6221443503505949,0.40521254639361187,0.44892699831377586,0.521359768977312,0.6062079423834639,0.7160439821892011,0.8659450700245377,1.0120229761060915,True,no_event_bias_correction_applied,False,False
REAL_L001_20180913,2018-09-14,-0.2244317233562469,-0.3968415856361389,-0.3578259944915771,-0.2990553975105285,-0.239497423171997,-0.1693900823593139,-0.0881983637809753,-0.0202131271362304,0.596442080782608,0.40101296546578,0.4387064357796694,0.5022785160532125,0.5761062367987272,0.6770331247469896,0.8162094829457403,0.9545240447206769,True,no_event_bias_correction_applied,False,False
REAL_L001_20180920,2018-09-20,0.0472566522657871,-0.1339924335479736,-0.0840145945549011,-0.0142567157745361,0.0478077232837677,0.1090032756328582,0.1762813627719879,0.2299679815769195,1.1149532358067091,0.734526665262747,0.8241104201484147,0.9677056667494812,1.1163688844489412,1.2852963541563405,1.5006567387015597,1.6981184538196528,True,no_event_bias_correction_applied,False,False
REAL_L001_20180920,2018-09-21,-0.0031203713733702,-0.1983027458190918,-0.1474214792251587,-0.0763720273971557,-0.0107746720314025,0.0611100792884826,0.1434918045997619,0.2064264416694641,0.9928408292260702,0.6334279959199347,0.712161547713095,0.8387411922400838,0.9754956294942742,1.1510921157545642,1.3915275356284624,1.608519912856181,True,no_event_bias_correction_applied,False,False
REAL_L001_20180927,2018-09-27,0.9843809008598328,0.7673869132995605,0.8385119438171387,0.9285860061645508,1.0036057233810425,1.0653817653656006,1.1232630014419556,1.1639306545257568,9.64674727081366,5.8531130623996495,6.894645543267024,8.483713743257844,10.083370461162218,11.624700309097255,13.28198548960189,14.585813443740884,True,no_event_bias_correction_applied,False,False
REAL_L001_20180927,2018-09-28,0.9003915190696716,0.6842218041419983,0.7545531988143921,0.8410583734512329,0.9141348600387572,0.9792802333831788,1.043631911277771,1.085860252380371,7.950446492502318,4.833055742480469,5.682679971696017,6.935190155312591,8.206063249559763,9.534111648267112,11.056862561468641,12.185974145959916,True,no_event_bias_correction_applied,False,False
REAL_L001_20181004,2018-10-04,0.817154586315155,0.541782796382904,0.6159024238586426,0.7254956960678101,0.8241873979568481,0.9229957461357116,1.01532244682312,1.0743956565856934,6.563788615646362,3.4816314471803858,4.129547099888615,5.314907323169838,6.6709455824841415,8.375210786644763,10.359110050054934,11.868495148073901,True,no_event_bias_correction_applied,False,False
REAL_L001_20181004,2018-10-05,0.8737708926200867,0.6264671087265015,0.6972855925559998,0.7961106300354004,0.8832647204399109,0.9656416177749634,1.0470407009124756,1.100586175918579,7.477749158317982,4.231234632662204,4.980645051085757,6.253319664709979,7.643015149906522,9.239354226120835,11.143989671763403,12.6062575575129,True,no_event_bias_correction_applied,False,False
REAL_L001_20181011,2018-10-11,0.8489018082618713,0.6765629053115845,0.7292155027389526,0.7975349426269531,0.8560388684272766,0.9093382358551024,0.9658105373382568,1.0078115463256836,7.061578775655784,4.748570665529542,5.360625929662837,6.2738617242339085,7.178585352000416,8.115928939909324,9.242948587332684,10.181494859447112,True,no_event_bias_correction_applied,False,False
REAL_L001_20181023,2018-10-23,0.9889922738075256,0.8163539171218872,0.8648456931114197,0.9316636323928832,0.9954874515533448,1.0555970668792725,1.112821340560913,1.14617657661438,9.749722925957949,6.551698704175125,7.325642033586132,8.544047072568853,9.896632682579217,11.365722985876317,12.96645748989166,14.001564862353868,True,no_event_bias_correction_applied,False,False
REAL_L001_20190109,2019-01-09,0.7243484854698181,0.4331966936588287,0.5076491236686707,0.6180190443992615,0.7287348508834839,0.8384302258491516,0.9402303695678712,1.0041786432266235,5.300886256443811,2.71141936621648,3.218467467954046,4.1497223932822775,5.354696382730632,6.893348351053805,8.714257112559102,10.096681187961314,True,no_event_bias_correction_applied,False,False
REAL_L001_20190226,2019-02-26,1.185557246208191,0.8543045520782471,0.9580079317092896,1.0975830554962158,1.2154377698898315,1.3187766075134275,1.3994600772857666,1.4553308486938477,15.330532713362237,7.1499754740149015,9.078371102513538,12.519386738300916,16.42244325421462,20.83418937957524,25.087655494714657,28.53191021453192,True,no_event_bias_correction_applied,False,False
REAL_L001_20190226,2019-02-27,0.990484893321991,0.6085601449012756,0.7239842414855957,0.8766766786575317,1.0190811157226562,1.1416341066360474,1.2483320236206057,1.3151261806488037,9.783289235967745,4.060318902082704,5.296442252325956,7.527949181423509,10.449153659555044,13.855879782729323,17.714627464171617,20.659803220152465,True,no_event_bias_correction_applied,False,False
REAL_L001_20190226,2019-02-28,0.8555173277854919,0.5650327205657959,0.6498160362243652,0.7644286155700684,0.8675756454467773,0.9631755352020264,1.0580520629882812,1.120540976524353,7.16996982257635,3.673099732821259,4.464944205129232,5.813378706908383,7.371835668472375,9.18703847526797,11.430153506407361,13.19899840935097,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-08,0.7152076959609985,0.4047650694847107,0.4930000901222229,0.6167276501655579,0.7300925254821777,0.8321132659912109,0.9309927225112916,0.9987626075744628,5.190482079638934,2.5395985444186104,3.1117169828310596,4.137401334235788,5.371462219994743,6.793807951386917,8.530858187071757,9.971548537687493,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-09,0.6422909498214722,0.1362562775611877,0.280252993106842,0.4925172030925751,0.6878362894058228,0.8472718596458435,0.9837738275527954,1.068128228187561,4.388245840246351,1.368536161777402,1.906571044909574,3.108259023365962,4.873447471804576,7.03512566850585,9.633272101657607,11.698447440796562,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-10,0.607193112373352,0.0256741046905517,0.1802282333374023,0.4169728755950928,0.6583789587020874,0.855005145072937,1.01170551776886,1.1023871898651123,4.047558294740458,1.0608991579145068,1.5143568742977191,2.6119982136902133,4.55385249016293,7.16151894391399,10.273194669855288,12.65864410274126,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-11,0.6548907160758972,0.1095017492771148,0.2468778789043426,0.4596436023712158,0.6731709837913513,0.8783611059188843,1.054940938949585,1.1617388725280762,4.517422556674824,1.2867724359576962,1.7655412908825001,2.8816657342831076,4.71162788903996,7.557203306559581,11.34856472534509,14.512387714476821,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-12,0.5628392696380615,-0.06562340259552,0.08433198928833,0.3321196734905243,0.6051221489906311,0.8369311094284058,1.0216658115386963,1.125327706336975,3.6545951172087823,0.8597587360516309,1.214316760273091,2.1484224084018617,4.028303178225123,6.869594614625063,10.511527032959897,13.345280494672972,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-13,0.5842130780220032,-0.067237377166748,0.0804280936717987,0.3266537189483642,0.6159551739692688,0.873679518699646,1.073580265045166,1.186432123184204,3.838955500746508,0.8565695325173704,1.2034501175301058,2.121552185641089,4.130048711825233,7.476176033603464,11.84623285402651,15.361446872217524,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-14,0.5637488961219788,-0.1234262585639953,0.0251550078392028,0.2771182358264923,0.5938464403152466,0.8730570673942566,1.091437578201294,1.2090539932250977,3.662257660609449,0.7526165105462888,1.0596318601597723,1.8928588756436682,3.9250612687983355,7.465468501110235,12.343478877426895,16.18281216323361,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-15,0.5656694173812866,-0.1174735426902771,0.0314271450042724,0.2850659489631653,0.5963003039360046,0.872086763381958,1.0864224433898926,1.2058571577072144,3.678488624751448,0.7630033720690497,1.075046241068767,1.9278176360482084,3.9473015390705313,7.448807713746928,12.201759014271651,16.06412806444508,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-16,0.5427722334861755,-0.1717355847358703,-0.0192927718162536,0.2345538139343261,0.5510329008102417,0.858466625213623,1.1075657606124878,1.2388148307800293,3.48957256225939,0.6733865152365374,0.9565490135737269,1.7161443463885122,3.556582611211616,7.218826853587388,12.81049055538251,17.330649169809448,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-17,0.5635737180709839,-0.089343786239624,0.0687776505947113,0.3259029984474182,0.6082366108894348,0.8457973003387451,1.0362443923950195,1.1494011878967283,3.6607807415709663,0.8140596216863278,1.171595380412678,2.1178880429541906,4.057295234667834,7.011279823215936,10.870371646156489,14.105912576003728,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-18,0.6086905598640442,-0.0326195955276489,0.1278221607208252,0.3951466083526611,0.6640715599060059,0.8882057070732117,1.0611649751663208,1.1570422649383545,4.061538364623936,0.9276420019361713,1.342215224779141,2.4839714984215195,4.613935933990381,7.7304665815729745,11.512376257913404,14.356291399979629,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-19,0.5105780363082886,-0.0971127748489379,0.034707486629486,0.2567579448223114,0.5169132351875305,0.7790542840957642,0.9852052330970764,1.0985207557678225,3.240246396494998,0.7996265860620655,1.083197095026652,1.8061671733738618,3.2878593835333434,6.01248885139339,9.665075103225444,12.546446983062076,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-20,0.6209579110145569,0.0025138854980468,0.1517727077007293,0.3957805335521698,0.6414950489997864,0.879292905330658,1.0807713270187378,1.1950790882110596,4.177898752178404,1.0058052206361199,1.4183150382530947,2.487599916433703,4.38021117657666,7.573435051493959,12.044016089701767,15.670364129521394,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-21,0.5947051048278809,-0.0263503789901733,0.1235322654247284,0.3693313002586365,0.6232672333717346,0.8574550151824951,1.051974534988403,1.1637258529663086,3.932829373070315,0.9411300076964706,1.329022291689552,2.3406220944159273,4.200173527525752,7.202031477457772,11.271313644889508,14.57893678922784,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-22,0.613204836845398,0.0170949101448059,0.1628398299217224,0.3883528709411621,0.6223441362380981,0.8561086058616638,1.0621386766433716,1.1835548877716064,4.103976231357166,1.0401474534488568,1.4549223986259627,2.4454166843427814,4.191255498989825,7.179738155781153,11.53821631295281,15.260012444028911,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-23,0.4506259858608246,-0.2063934803009033,-0.0697705745697021,0.163602203130722,0.4463775157928467,0.7355527877807617,0.9764509201049804,1.108562707901001,2.82244823728445,0.621736722836276,0.8515877890198321,1.457478654875353,2.794972349495975,5.439422429884471,9.4722013250704,12.839931532168377,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-24,0.4807692468166351,-0.1963715553283691,-0.0590631365776062,0.1821761727333068,0.4705594182014465,0.7741645574569702,1.0307234525680542,1.163196086883545,3.025305568889048,0.6362509512773304,0.8728444673550587,1.5211644690809607,2.9550131523221657,5.945173830667369,10.733057415083126,14.561163785354,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-25,0.5047526955604553,-0.1830692291259765,-0.0403394699096679,0.2064942121505737,0.5058203339576721,0.8112155795097351,1.053955078125,1.1791925430297852,3.1970740509492472,0.6560406811770799,0.9112982370068974,1.6087709376302108,3.204943176916418,6.474639307208963,11.322832378312633,15.10749791662372,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-26,0.5049846768379211,-0.1086105704307556,0.0375980138778686,0.2644510269165039,0.5117030739784241,0.76193767786026,0.9695468544960022,1.0982666015625,3.198782245435558,0.7787345251959017,1.090430558758637,1.8384466303068028,3.248651119978046,5.7801309540145445,9.322810454216425,12.539106803677518,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-27,0.4989909529685974,-0.1074184775352478,0.0355654954910278,0.2587780654430389,0.5002049207687378,0.7506033778190613,0.9622628688812256,1.092940330505371,3.154938900392198,0.7808750063123012,1.085339216149421,1.8145881291607782,3.1637701250800823,5.631231451496273,9.167752260656657,12.38626394894036,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-28,0.4597715735435486,-0.1411570906639099,-0.0005921125411987,0.2165656089782714,0.4486745595932007,0.7079000473022461,0.9268425107002258,1.0601673126220703,2.882514984031217,0.7225084144735983,0.9986375394824989,1.6465146869348486,2.809794509907805,5.1038752097741344,8.449723751390227,11.485960346732787,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-29,0.467122882604599,-0.1415866613388061,-0.0150392055511474,0.1990146338939666,0.4539715647697449,0.7332904934883118,0.959394097328186,1.080815315246582,2.9317226519506407,0.7217941180814808,0.9659636735353794,1.5813013215637748,2.8442748737698826,5.411161469245539,9.107393414765921,12.045236049377678,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-30,0.4521284699440002,-0.1687328219413757,-0.042147934436798,0.1715357303619384,0.4226006865501404,0.7156509160995483,0.9647420644760132,1.1012506484985352,2.8322296821905524,0.6780585210720586,0.9075113504534179,1.4843479956144807,2.6460660858570644,5.195781940874179,9.220236576048714,12.625559952899126,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-03-31,0.5669181942939758,-0.0146208405494689,0.1164732277393341,0.3314577639102936,0.567518949508667,0.8072810769081116,1.0189071893692017,1.1414098739624023,3.689081027981542,0.9668946549880785,1.3075949292123143,2.1451504850872536,3.6941876280238017,6.416247039879282,10.444969817936133,13.84872763330763,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-01,0.3739754557609558,-0.2145314216613769,-0.1022482514381408,0.0848093032836914,0.3193485736846924,0.6145001649856567,0.8859171271324158,1.030032515525818,2.3657859908416383,0.6101949068058861,0.7902267893867434,1.215652096174252,2.0861646099523714,4.116235036758346,7.689836874111313,10.715995326394909,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-02,0.4015468060970306,-0.2027485966682434,-0.0825442671775817,0.1175725162029266,0.3585102558135986,0.6490107178688049,0.914558172225952,1.0564689636230469,2.5208488495376424,0.62697670238908,0.8269052186971406,1.3109089127516118,2.283022837360957,4.456672467968404,8.214065700015606,11.388563918494542,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-03,0.5519989132881165,-0.051734983921051,0.0852165520191192,0.3092823624610901,0.5545193552970886,0.8050804138183594,1.0200812816619873,1.141547441482544,3.5645024149872935,0.8876975394276954,1.2167925780203872,2.0383669189386326,3.585249263792509,6.383816777820949,10.473245448168495,13.853115063876215,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-04,0.4182844460010528,-0.1093708872795105,0.008335530757904,0.187377244234085,0.3863864243030548,0.6177049875259399,0.8469984531402588,0.990559458732605,2.619898377988023,0.7773723918340965,1.019378643734113,1.539491318718226,2.4343690860789944,4.14672263668759,7.030698157020506,9.784969104438758,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-05,0.4703444838523865,-0.1835695505142212,-0.0553082227706909,0.168630838394165,0.4462889432907104,0.7580150365829468,1.0133721828460691,1.1449823379516602,2.9535510644637983,0.6552853361195302,0.8804238063889633,1.4744526773193287,2.7944023849620914,5.728158632528607,10.312695219694039,13.963115741865868,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-06,0.4300314784049988,-0.2178760170936584,-0.0850827097892761,0.1381073892116546,0.3952980637550354,0.7005879878997803,0.9696221351623536,1.1095635890960691,2.691729898031827,0.6055137128582013,0.8220860717641453,1.374381780226676,2.484837907104529,5.01866246651524,9.3244266115554,12.869556743900787,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-07,0.383677989244461,-0.2308933734893798,-0.113087773323059,0.0816945135593414,0.3188282549381256,0.624518632888794,0.92164945602417,1.083035945892334,2.4192346227280996,0.5876336086342062,0.7707476809418408,1.2069645472924733,2.0836667182671462,4.21229358711591,8.349288272531503,12.10698337059643,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-08,0.4442411959171295,-0.1385232806205749,-0.0062220692634582,0.2017111778259277,0.4254730343818664,0.6791611909866333,0.9063707590103148,1.041717529296875,2.7812574773456533,0.726903432067892,0.9857752969277287,1.5911502003478744,2.663624705495471,4.777065443906004,8.060662897007342,11.008230871868474,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-09,0.4155263602733612,-0.1719835996627807,-0.0464009642601013,0.1567069590091705,0.3876896798610687,0.650844156742096,0.8983501195907593,1.033478021621704,2.6033128392659717,0.6730020704973995,0.8986674997420079,1.4345211609585597,2.441685251045458,4.475526744986623,7.913163144256335,10.801349570158004,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-10,0.4093104898929596,-0.2020144462585449,-0.0780224800109863,0.1350024938583374,0.3903995156288147,0.6849856972694397,0.9111828804016112,1.0236399173736572,2.566318117089769,0.6280374675910945,0.8355597667517527,1.3645909724858674,2.4569680873643778,4.841564224750157,8.150474263532143,10.55941642892028,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-11,0.3579640984535217,-0.2270419597625732,-0.1086199879646301,0.0777946710586547,0.2928237915039062,0.5892232060432434,0.8645392060279846,1.0170297622680664,2.2801535722000943,0.5928680413192994,0.7787176387753706,1.1961748612428027,1.96256383432671,3.883499074965037,7.320474059543423,10.399914341609728,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-12,0.3264008462429046,-0.2422257661819458,-0.1267970204353332,0.0533227920532226,0.2553343176841736,0.5401850342750549,0.8199688196182251,0.9850177764892578,2.1203172482721477,0.5724983427317647,0.7467977134692657,1.1306359546008498,1.800256209941662,3.4688461164661604,6.606460149056261,9.66090422076946,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-13,0.3015112578868866,-0.1969562172889709,-0.0907946228981018,0.0644313097000122,0.233897715806961,0.4826864898204803,0.7345209121704102,0.8827929496765137,2.002217522884552,0.635394984963036,0.8113446506145969,1.15992874120691,1.7135536871434331,3.038690651975075,5.426513804773318,7.634717109058249,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-14,0.4125520884990692,-0.1773210167884826,-0.0544665455818176,0.155405968427658,0.3974926173686981,0.6601481437683105,0.890795111656189,1.0158100128173828,2.585544926574501,0.664781588957454,0.8821317515790903,1.4302302799881519,2.497425934708231,4.572441352236964,7.776695810917168,10.370746361834135,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-15,0.4765889644622803,-0.076726496219635,0.0424232482910156,0.2383427619934082,0.4565229713916778,0.6967433094978333,0.9235464334487916,1.055270433425903,2.996325321547712,0.8380568954835491,1.1026133547035284,1.731182136045423,2.861033686950845,4.974429835400019,8.385837326582276,11.357178024350265,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-16,0.2619503140449524,-0.2556764483451843,-0.1521743535995483,0.0103653669357299,0.2011371254920959,0.4456139206886291,0.7060204744338989,0.8783663511276245,1.827891082217865,0.5550390659636075,0.7044102168507198,1.0241542390937417,1.5890484004872645,2.7900624274366432,5.081833998582111,7.55729457953186,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-17,0.3113410174846649,-0.2252290248870849,-0.1144209504127502,0.0669887661933898,0.2758103311061859,0.530870258808136,0.7568134665489197,0.8885543346405029,2.048052180674779,0.5953481043314406,0.7683853032158718,1.166779435825397,1.8871669889853404,3.3952382804438486,5.712332340770306,7.736674663600703,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-18,0.3681663572788238,-0.160901665687561,-0.0520827770233154,0.1256813406944275,0.334287166595459,0.5807331800460815,0.8048418164253235,0.9446051120758056,2.3343520687838857,0.6903961077862688,0.8869869352044025,1.3356151624358248,2.1591716366333733,3.808317777347787,6.380310530849679,8.802481319219197,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-19,0.1815399378538131,-0.2666170597076416,-0.1723250150680542,-0.0327754616737365,0.1315464973449707,0.3295016586780548,0.5555687546730042,0.7258803248405457,1.518937617578789,0.541231344757206,0.672473205887951,0.9273091355356957,1.353775023608321,2.1355102420737246,3.5939228889765964,5.3196165052477085,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-20,0.1094424203038215,-0.3036198616027832,-0.2142608761787414,-0.0855405330657959,0.0642711818218231,0.2432418167591095,0.4496959745883941,0.6123093366622925,1.2865966619695282,0.49702717949730324,0.6105751485852595,0.8212199041199766,1.1595011449588009,1.7508212809767714,2.816410628561146,4.095522692925907,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-21,0.1092100664973259,-0.2918823957443237,-0.2077569961547851,-0.0793989300727844,0.0631758868694305,0.2360903322696685,0.4403650462627411,0.6038775444030762,1.2859084983192033,0.5106432602865011,0.6197877722830564,0.8329157413387155,1.156580556098487,1.7222267570032044,2.7565447437405344,4.016775361016392,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-22,0.0749855563044548,-0.281438410282135,-0.2034257650375366,-0.0848184823989868,0.0408808588981628,0.1877902448177337,0.3606433570384979,0.5052671432495117,1.1884627010797004,0.5230721406942967,0.6259998583836026,0.822586386085558,1.0987043877364344,1.5409560235526096,2.294263823097926,3.2008634195674492,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-23,0.0243352148681879,-0.2570686936378479,-0.1899512410163879,-0.0898905992507934,0.0095688104629516,0.1180749237537384,0.2413608431816101,0.3382524847984314,1.0576335400684356,0.5532625911202003,0.6457267218076203,0.8130352976483359,1.022277519408966,1.3124262970676213,1.7432546935735256,2.178976190638503,True,no_event_bias_correction_applied,False,False
REAL_L031_20190308,2019-04-24,0.0156944002956151,-0.1867610216140747,-0.1354942917823791,-0.0615731477737426,0.0070972442626953,0.0847673118114471,0.1704658269882202,0.2313588857650756,1.0367985957054198,0.6504875343984311,0.7319909441743323,0.867814399893988,1.0164762698347967,1.2155345617462991,1.48069574026239,1.7035656939768318,True,no_event_bias_correction_applied,False,False
REAL_L010_20190429,2019-04-29,-0.0386222712695598,-0.2177810072898864,-0.1757261753082275,-0.1118164658546447,-0.0480591654777526,0.0220851898193359,0.1020775139331817,0.1588642001152038,0.9149086396370864,0.605646194468569,0.6672273265522566,0.7730071912265795,0.8952427951400603,1.0521682435463628,1.2649621008299226,1.441664485830256,True,no_event_bias_correction_applied,False,False
REAL_L010_20190429,2019-04-30,-0.0351258888840675,-0.2854179739952087,-0.2264469861984253,-0.1334656476974487,-0.0433811545372009,0.0559150278568267,0.1594178974628448,0.2274976074695587,0.9223040402526876,0.5183009752303344,0.5936808136665066,0.7354181640895576,0.9049380417738158,1.1374047244588037,1.4435036868964835,1.6884865575803634,True,no_event_bias_correction_applied,False,False
REAL_L010_20190429,2019-05-01,0.0076427799649536,-0.3041463494300842,-0.2343377470970153,-0.1187577843666076,-0.0032499432563781,0.1233943700790405,0.2520265281200409,0.3385703563690185,1.0177539110328724,0.49642500696125413,0.5829915404050418,0.7607504459863984,0.9925446590638585,1.3286003731431888,1.7865967026588159,2.1805716245053013,True,no_event_bias_correction_applied,False,False
REAL_L010_20190429,2019-05-02,0.0252693891525268,-0.2976913452148437,-0.2258417606353759,-0.1074659824371337,0.0185892581939697,0.1514064371585846,0.2769573926925659,0.3609317541122436,1.0599109750251872,0.5038585758270583,0.5945087341233088,0.7807895956903452,1.0437326234025346,1.4171193794511683,1.892157975688981,2.2957878551532067,True,no_event_bias_correction_applied,False,False
REAL_L010_20190429,2019-05-03,0.0314539857208728,-0.2898652553558349,-0.217150330543518,-0.0999464988708496,0.0226051807403564,0.154608815908432,0.2821245789527893,0.3678014278411865,1.075112684241253,0.5130205295689041,0.6065263448396129,0.7944260947639603,1.0534287836318144,1.4276074836734791,1.914805115065107,2.332391380779081,True,no_event_bias_correction_applied,False,False
REAL_L010_20190429,2019-05-04,0.0191832017153501,-0.3031660914421081,-0.2264404296875,-0.1039648056030273,0.0174746513366699,0.141954630613327,0.2632766962051391,0.3451477885246277,1.0451610143922243,0.4975467669629936,0.5936897764884753,0.7871095729700521,1.0410573419831453,1.3866109663930302,1.8334821921910185,2.213847944270567,True,no_event_bias_correction_applied,False,False
REAL_L010_20190429,2019-05-05,0.0585867464542388,-0.2513443231582641,-0.1817881464958191,-0.0658193826675415,0.0550139248371124,0.1771871149539947,0.298145055770874,0.3787130117416382,1.1444234453784072,0.5606033347606307,0.6579787281596098,0.8593708481690403,1.1350472082464016,1.5037897314899975,1.98675839032073,2.3917347401647557,True,no_event_bias_correction_applied,False,False
REAL_L010_20190429,2019-05-06,0.0684048384428024,-0.1924003362655639,-0.1265002489089965,-0.0252648591995239,0.0697831511497497,0.1667298972606659,0.2613206505775451,0.3251656293869018,1.1705900773482354,0.6420955554056071,0.747308205883304,0.9434853060493045,1.1743110598333804,1.4680129856867172,1.8252428277988089,2.114295227039993,True,no_event_bias_correction_applied,False,False
REAL_L010_20190429,2019-05-07,0.0502577982842922,-0.1289834380149841,-0.0819238424301147,-0.0163221955299377,0.0475871860980987,0.1141464412212371,0.184217631816864,0.2330828011035919,1.1226846849647618,0.7430474737540256,0.8280873637890159,0.9631142407938477,1.115802129950114,1.300608060521346,1.5283317375216432,1.71034137185511,True,no_event_bias_correction_applied,False,False
REAL_L001_20190514,2019-05-14,0.4162706434726715,0.273983746767044,0.3120923042297363,0.3653958141803741,0.4164807200431824,0.4676480293273926,0.5214872360229492,0.5568065047264099,2.607778157951385,1.8792464857174798,2.0515981757685133,2.3195076765475386,2.6090398954013465,2.9352698205454066,3.322670196922539,3.604180268367756,True,no_event_bias_correction_applied,False,False
REAL_L031_20190824,2019-08-24,0.0848757401108741,-0.1235486268997192,-0.0707479119300842,0.003529667854309,0.0731506049633026,0.1503969132900238,0.2440673410892486,0.3172821998596191,1.2158380765387482,0.7524044805523953,0.8496735285203509,1.00816047723578,1.1834518828980385,1.4138290903924777,1.7541524771618453,2.0762622119648473,True,no_event_bias_correction_applied,False,False
REAL_L031_20190824,2019-08-25,0.128744438290596,-0.1976040005683899,-0.1254001259803772,-0.0168466567993164,0.0991123914718627,0.2362935841083526,0.3931401968002319,0.5125156044960022,1.3450686120292028,0.6344479514368714,0.7492036318833257,0.9619518699424469,1.256355054917902,1.723032955778189,2.472522183602498,3.254734777712917,True,no_event_bias_correction_applied,False,False
REAL_L031_20190824,2019-08-26,0.2527527213096618,-0.152056336402893,-0.064311146736145,0.0696015655994415,0.2150454223155975,0.396470308303833,0.5914350748062134,0.7130842208862305,1.7895866086657264,0.7046016625609095,0.8623604952572247,1.1738201640103467,1.6407613694012644,2.4915540237199933,3.90332825034216,5.165165254186027,True,no_event_bias_correction_applied,False,False
REAL_L031_20190824,2019-08-27,0.3770852982997894,-0.1009734869003295,-0.0014265775680541,0.1563822627067566,0.3372587561607361,0.563298761844635,0.7763159275054932,0.90874183177948,2.3827874185630717,0.7925497131079741,0.996720572864315,1.4334490551409322,2.1739960774953553,3.6584637977978973,5.974697578908453,8.104791218277295,True,no_event_bias_correction_applied,False,False
REAL_L031_20190824,2019-08-28,0.1917888820171356,-0.2587019801139831,-0.1708166003227234,-0.0375546216964721,0.1250053346157074,0.3475197553634643,0.5949491262435913,0.7421211004257202,1.5552094338883178,0.5511857992558491,0.6748129365604741,0.9171605758372677,1.333537812449894,2.2259722984204173,3.935039772461751,5.5223140424667765,True,no_event_bias_correction_applied,False,False
