date,chl_mean,target_eligible_default,observed_chl,is_observed,reconstructed_chl,final_chl,is_reconstructed,gap_id,gap_length,method,method_sensitivity_variant,reconstructed_chl_sensitivity_variant,uncertainty_lower,uncertainty_upper,quality_flag,extrapolation_flag,notes
2019-01-04,5.175791666666666,True,5.175791666666666,True,,5.175791666666666,False,,,,,,,,,False,
2019-01-05,5.9264166666666656,True,5.9264166666666656,True,,5.9264166666666656,False,,,,,,,,,False,
2019-01-06,8.246708333333332,True,8.246708333333332,True,,8.246708333333332,False,,,,,,,,,False,
2019-01-07,8.877208333333334,True,8.877208333333334,True,,8.877208333333334,False,,,,,,,,,False,
2019-01-08,8.861208333333332,True,8.861208333333332,True,,8.861208333333332,False,,,,,,,,,False,
2019-01-09,4.202,False,4.202,False,5.121981303799613,5.121981303799613,True,REAL_L001_20190109,1.0,gaussian_process,,,3.3967711609137643,7.723420634970123,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gaussian_process. "
2019-01-10,3.669333333333333,True,3.669333333333333,True,,3.669333333333333,False,,,,,,,,,False,
2019-01-11,9.174958333333334,True,9.174958333333334,True,,9.174958333333334,False,,,,,,,,,False,
2019-01-12,24.294416666666667,True,24.294416666666667,True,,24.294416666666667,False,,,,,,,,,False,
2019-01-13,33.632416666666664,True,33.632416666666664,True,,33.632416666666664,False,,,,,,,,,False,
2019-01-14,42.78679166666666,True,42.78679166666666,True,,42.78679166666666,False,,,,,,,,,False,
2019-01-15,39.608333333333334,True,39.608333333333334,True,,39.608333333333334,False,,,,,,,,,False,
2019-01-16,28.33575,True,28.33575,True,,28.33575,False,,,,,,,,,False,
2019-01-17,19.500291666666666,True,19.500291666666666,True,,19.500291666666666,False,,,,,,,,,False,
2019-01-18,26.01225,True,26.01225,True,,26.01225,False,,,,,,,,,False,
2019-01-19,43.111541666666675,True,43.111541666666675,True,,43.111541666666675,False,,,,,,,,,False,
2019-01-20,41.217,True,41.217,True,,41.217,False,,,,,,,,,False,
2019-01-21,39.576208333333334,True,39.576208333333334,True,,39.576208333333334,False,,,,,,,,,False,
2019-01-22,26.304333333333336,True,26.304333333333336,True,,26.304333333333336,False,,,,,,,,,False,
2019-01-23,24.605499999999996,True,24.605499999999996,True,,24.605499999999996,False,,,,,,,,,False,
2019-01-24,24.142583333333334,True,24.142583333333334,True,,24.142583333333334,False,,,,,,,,,False,
2019-01-25,22.81325,True,22.81325,True,,22.81325,False,,,,,,,,,False,
2019-01-26,17.2565,True,17.2565,True,,17.2565,False,,,,,,,,,False,
2019-01-27,13.60945833333333,True,13.60945833333333,True,,13.60945833333333,False,,,,,,,,,False,
2019-01-28,17.0855,True,17.0855,True,,17.0855,False,,,,,,,,,False,
2019-01-29,19.541291666666663,True,19.541291666666663,True,,19.541291666666663,False,,,,,,,,,False,
2019-01-30,25.077291666666667,True,25.077291666666667,True,,25.077291666666667,False,,,,,,,,,False,
2019-01-31,29.61883333333333,True,29.61883333333333,True,,29.61883333333333,False,,,,,,,,,False,
2019-02-01,25.3875,True,25.3875,True,,25.3875,False,,,,,,,,,False,
2019-02-02,0.4891904761904763,True,0.4891904761904763,True,,0.4891904761904763,False,,,,,,,,,False,
2019-02-03,0.5654166666666667,True,0.5654166666666667,True,,0.5654166666666667,False,,,,,,,,,False,
2019-02-04,0.499875,True,0.499875,True,,0.499875,False,,,,,,,,,False,
2019-02-05,0.5198333333333333,True,0.5198333333333333,True,,0.5198333333333333,False,,,,,,,,,False,
2019-02-06,17.973791666666667,True,17.973791666666667,True,,17.973791666666667,False,,,,,,,,,False,
2019-02-07,20.74591666666667,True,20.74591666666667,True,,20.74591666666667,False,,,,,,,,,False,
2019-02-08,11.421166666666666,True,11.421166666666666,True,,11.421166666666666,False,,,,,,,,,False,
2019-02-09,16.688333333333333,True,16.688333333333333,True,,16.688333333333333,False,,,,,,,,,False,
2019-02-10,18.756874999999997,True,18.756874999999997,True,,18.756874999999997,False,,,,,,,,,False,
2019-02-11,16.651,True,16.651,True,,16.651,False,,,,,,,,,False,
2019-02-12,11.532125,True,11.532125,True,,11.532125,False,,,,,,,,,False,
2019-02-13,16.434875,True,16.434875,True,,16.434875,False,,,,,,,,,False,
2019-02-14,9.548625,True,9.548625,True,,9.548625,False,,,,,,,,,False,
2019-02-15,13.997708333333335,True,13.997708333333335,True,,13.997708333333335,False,,,,,,,,,False,
2019-02-16,13.5625,True,13.5625,True,,13.5625,False,,,,,,,,,False,
2019-02-17,12.087041666666666,True,12.087041666666666,True,,12.087041666666666,False,,,,,,,,,False,
2019-02-18,12.462125,True,12.462125,True,,12.462125,False,,,,,,,,,False,
2019-02-19,10.856291666666666,True,10.856291666666666,True,,10.856291666666666,False,,,,,,,,,False,
2019-02-20,6.807750000000001,True,6.807750000000001,True,,6.807750000000001,False,,,,,,,,,False,
2019-02-21,6.451374999999999,True,6.451374999999999,True,,6.451374999999999,False,,,,,,,,,False,
2019-02-22,6.594916666666667,True,6.594916666666667,True,,6.594916666666667,False,,,,,,,,,False,
2019-02-23,5.337041666666667,True,5.337041666666667,True,,5.337041666666667,False,,,,,,,,,False,
2019-02-24,7.784583333333334,True,7.784583333333334,True,,7.784583333333334,False,,,,,,,,,False,
2019-02-25,19.370875,True,19.370875,True,,19.370875,False,,,,,,,,,False,
2019-02-26,15.695454545454544,False,15.695454545454544,False,19.03859528076508,19.03859528076508,True,REAL_L001_20190226,3.0,gaussian_process,,,5.672655903281843,63.89742590504549,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gaussian_process. "
2019-02-27,,False,,False,12.588871901988291,12.588871901988291,True,REAL_L001_20190226,3.0,gaussian_process,,,2.631390087379633,60.22660666115308,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gaussian_process. "
2019-02-28,,False,,False,8.450767885939694,8.450767885939694,True,REAL_L001_20190226,3.0,gaussian_process,,,2.714611233219493,26.307810484277645,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gaussian_process. "
2019-03-01,6.637541666666667,True,6.637541666666667,True,,6.637541666666667,False,,,,,,,,,False,
2019-03-02,6.335291666666667,True,6.335291666666667,True,,6.335291666666667,False,,,,,,,,,False,
2019-03-03,4.717875,True,4.717875,True,,4.717875,False,,,,,,,,,False,
2019-03-04,2.914541666666667,True,2.914541666666667,True,,2.914541666666667,False,,,,,,,,,False,
2019-03-05,3.225,True,3.225,True,,3.225,False,,,,,,,,,False,
2019-03-06,6.329208333333334,True,6.329208333333334,True,,6.329208333333334,False,,,,,,,,,False,
2019-03-07,6.014750000000001,True,6.014750000000001,True,,6.014750000000001,False,,,,,,,,,False,
2019-03-08,4.481166666666667,False,4.481166666666667,False,5.823314850964153,5.823314850964153,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.5522831284275709,21.845883159092732,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-09,,False,,False,5.402312616372185,5.402312616372185,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.4273409489896431,20.44709893993649,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-10,,False,,False,5.536782761077703,5.536782761077703,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.447562727790534,21.177640702422966,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-11,,False,,False,5.760255283030277,5.760255283030277,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.5377487442211617,21.57734873812789,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-12,,False,,False,5.523434763447158,5.523434763447158,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.4453053001077782,21.108572412888485,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-13,,False,,False,5.285399209797966,5.285399209797966,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.4243947803576655,19.61215050220724,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-14,,False,,False,5.317869047254206,5.317869047254206,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.3893117808841071,20.355208667235352,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-15,,False,,False,5.122302800201319,5.122302800201319,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.2509749971157589,20.974029087267475,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-16,,False,,False,4.900888351161715,4.900888351161715,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.2482643620593703,19.241682579903863,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-17,,False,,False,5.018026879859542,5.018026879859542,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.39408219157225,18.06248865326523,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-18,,False,,False,4.997500235815179,4.997500235815179,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.3777443926367483,18.12746162528393,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-19,,False,,False,4.989165504173732,4.989165504173732,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.4746030853818162,16.88032032131002,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-20,,False,,False,5.070295369507123,5.070295369507123,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.4601011027153286,17.60692809986704,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-21,,False,,False,5.280230819148073,5.280230819148073,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.3849436667748287,20.131387414773553,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-22,,False,,False,5.3611035626448444,5.3611035626448444,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.419450038851561,20.248286746786217,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-23,,False,,False,5.300756660179295,5.300756660179295,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.4058351853310986,19.986710720871297,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-24,,False,,False,5.0420606759534605,5.0420606759534605,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.4054960989858527,18.08783096469638,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-25,,False,,False,5.004975252822146,5.004975252822146,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.3485159671029976,18.575810663314783,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-26,,False,,False,4.618024772076012,4.618024772076012,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.220060247436509,17.47958991395422,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-27,,False,,False,4.6271460719981405,4.6271460719981405,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.2274912840406014,17.442470712402745,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-28,,False,,False,4.587078184467261,4.587078184467261,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.232499328312493,17.072046845838578,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-29,,False,,False,4.503793438025229,4.503793438025229,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.1355885982090954,17.86223933948322,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-30,,False,,False,4.161003223498759,4.161003223498759,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.170384651543228,14.793382503040776,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-03-31,,False,,False,4.221475427143164,4.221475427143164,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.194435346761134,14.919899038735842,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-01,,False,,False,4.0141163729926355,4.0141163729926355,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.0727384236968611,15.020558507076345,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-02,,False,,False,3.817765141684494,3.817765141684494,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.9742983234339104,14.959823214814255,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-03,,False,,False,3.8510514702893057,3.8510514702893057,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.0621606876963643,13.96266835951378,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-04,,False,,False,3.484428929830466,3.484428929830466,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.917632699423176,13.231050914675857,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-05,,False,,False,3.4231197040988497,3.4231197040988497,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,1.0055208238443405,11.65341207334733,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-06,,False,,False,3.0438017403990507,3.0438017403990507,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.8597560691807785,10.77599724731716,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-07,,False,,False,2.8251483770940258,2.8251483770940258,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.772526130904695,10.331641912552556,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-08,,False,,False,2.849821931317954,2.849821931317954,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.8455505727576673,9.604966635802146,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-09,,False,,False,2.626301324184392,2.626301324184392,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.810907438552793,8.505851984441554,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-10,,False,,False,2.2487659370370685,2.2487659370370685,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.7107678197032176,7.114768141430128,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-11,,False,,False,2.033005262435247,2.033005262435247,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.6388462885335545,6.46964766215797,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-12,,False,,False,2.136804453291587,2.136804453291587,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.6947831742268932,6.571738408442912,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-13,,False,,False,2.088390220377777,2.088390220377777,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.6523903891815587,6.6852206667866465,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-14,,False,,False,1.895720687046292,1.895720687046292,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.5587544097483218,6.43172896821341,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-15,,False,,False,1.8056095767609988,1.8056095767609988,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.5578667843280846,5.844094029756172,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-16,,False,,False,1.8729773274941837,1.8729773274941837,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.5650532937231024,6.2083419533633055,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-17,,False,,False,1.867414928735156,1.867414928735156,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.6187675451849469,5.635781228669011,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-18,,False,,False,1.8455249735314876,1.8455249735314876,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.6032066493866105,5.6464271927238485,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-19,,False,,False,1.6837139420952567,1.6837139420952567,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.5095383353424098,5.563649370760103,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-20,,False,,False,1.6280175991637107,1.6280175991637107,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.4848813229649653,5.4661649720384835,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-21,,False,,False,1.6299107972945568,1.6299107972945568,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.5010540135330018,5.302041567146135,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-22,,False,,False,1.4586684485543515,1.4586684485543515,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.4455526273162052,4.775448538199141,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-23,,False,,False,1.3077522003572342,1.3077522003572342,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.4248574358433441,4.025387514153779,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-24,1.1594166666666668,False,1.1594166666666668,False,1.1268152414040546,1.1268152414040546,True,REAL_L031_20190308,48.0,gap_edge_residual_model,,,0.3619608227502329,3.5078729753485764,moderate_uncertainty_long_gap,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. "
2019-04-25,0.9920416666666668,True,0.9920416666666668,True,,0.9920416666666668,False,,,,,,,,,False,
2019-04-26,1.0204166666666663,True,1.0204166666666663,True,,1.0204166666666663,False,,,,,,,,,False,
2019-04-27,1.1849583333333331,True,1.1849583333333331,True,,1.1849583333333331,False,,,,,,,,,False,
2019-04-28,0.9497083333333332,True,0.9497083333333332,True,,0.9497083333333332,False,,,,,,,,,False,
2019-04-29,0.982,False,0.982,False,0.972728084821304,0.972728084821304,True,REAL_L010_20190429,9.0,state_space_kalman,,,0.4118398794717791,2.2974946676210837,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=state_space_kalman. "
2019-04-30,,False,,False,0.9963058065196744,0.9963058065196744,True,REAL_L010_20190429,9.0,state_space_kalman,,,0.3167441375070065,3.1338394071551248,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=state_space_kalman. "
2019-05-01,,False,,False,1.0204550229339475,1.0204550229339475,True,REAL_L010_20190429,9.0,state_space_kalman,,,0.2745523277425809,3.79282325665608,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=state_space_kalman. "
2019-05-02,,False,,False,1.045189586386858,1.045189586386858,True,REAL_L010_20190429,9.0,state_space_kalman,,,0.2568378669473087,4.253349727887459,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=state_space_kalman. "
2019-05-03,,False,,False,1.0705236849642534,1.0705236849642534,True,REAL_L010_20190429,9.0,state_space_kalman,,,0.2555590031267413,4.484369347383505,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=state_space_kalman. "
2019-05-04,,False,,False,1.0964718506535762,1.0964718506535762,True,REAL_L010_20190429,9.0,state_space_kalman,,,0.2694396260329728,4.462040483713234,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=state_space_kalman. "
2019-05-05,,False,,False,1.1230489676796116,1.1230489676796116,True,REAL_L010_20190429,9.0,state_space_kalman,,,0.3021551183694823,4.174144031093223,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=state_space_kalman. "
2019-05-06,,False,,False,1.150270281042283,1.150270281042283,True,REAL_L010_20190429,9.0,state_space_kalman,,,0.3656923062020566,3.618128401963222,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=state_space_kalman. "
2019-05-07,,False,,False,1.1781514052613942,1.1781514052613942,True,REAL_L010_20190429,9.0,state_space_kalman,,,0.4988133274999409,2.7826857407284535,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=state_space_kalman. "
2019-05-08,1.2067083333333333,True,1.2067083333333333,True,,1.2067083333333333,False,,,,,,,,,False,
2019-05-09,1.4559166666666667,True,1.4559166666666667,True,,1.4559166666666667,False,,,,,,,,,False,
2019-05-10,1.48425,True,1.48425,True,,1.48425,False,,,,,,,,,False,
2019-05-11,2.00975,True,2.00975,True,,2.00975,False,,,,,,,,,False,
2019-05-12,2.1632916666666664,True,2.1632916666666664,True,,2.1632916666666664,False,,,,,,,,,False,
2019-05-13,2.9478333333333335,True,2.9478333333333335,True,,2.9478333333333335,False,,,,,,,,,False,
2019-05-14,2.788,False,2.788,False,2.5347978136203593,2.5347978136203593,True,REAL_L001_20190514,1.0,gaussian_process,,,1.8522830785224345,3.468800223052263,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gaussian_process. "
2019-05-15,2.015166666666667,True,2.015166666666667,True,,2.015166666666667,False,,,,,,,,,False,
2019-05-16,1.8038333333333336,True,1.8038333333333336,True,,1.8038333333333336,False,,,,,,,,,False,
2019-05-17,2.4581250000000003,True,2.4581250000000003,True,,2.4581250000000003,False,,,,,,,,,False,
2019-05-18,2.39675,True,2.39675,True,,2.39675,False,,,,,,,,,False,
2019-05-19,2.5205416666666665,True,2.5205416666666665,True,,2.5205416666666665,False,,,,,,,,,False,
2019-05-20,2.434041666666667,True,2.434041666666667,True,,2.434041666666667,False,,,,,,,,,False,
2019-05-21,2.339125,True,2.339125,True,,2.339125,False,,,,,,,,,False,
2019-05-22,3.810208333333333,True,3.810208333333333,True,,3.810208333333333,False,,,,,,,,,False,
2019-05-23,6.164124999999999,True,6.164124999999999,True,,6.164124999999999,False,,,,,,,,,False,
2019-05-24,4.663916666666666,True,4.663916666666666,True,,4.663916666666666,False,,,,,,,,,False,
2019-05-25,1.6842916666666667,True,1.6842916666666667,True,,1.6842916666666667,False,,,,,,,,,False,
2019-05-26,1.751125,True,1.751125,True,,1.751125,False,,,,,,,,,False,
2019-05-27,1.6676666666666666,True,1.6676666666666666,True,,1.6676666666666666,False,,,,,,,,,False,
2019-05-28,1.8592916666666668,True,1.8592916666666668,True,,1.8592916666666668,False,,,,,,,,,False,
2019-05-29,1.5534583333333334,True,1.5534583333333334,True,,1.5534583333333334,False,,,,,,,,,False,
2019-05-30,2.5013333333333336,True,2.5013333333333336,True,,2.5013333333333336,False,,,,,,,,,False,
2019-05-31,2.968958333333333,True,2.968958333333333,True,,2.968958333333333,False,,,,,,,,,False,
2019-06-01,2.4359583333333332,True,2.4359583333333332,True,,2.4359583333333332,False,,,,,,,,,False,
2019-06-02,1.6201249999999998,True,1.6201249999999998,True,,1.6201249999999998,False,,,,,,,,,False,
2019-06-03,1.2987083333333334,True,1.2987083333333334,True,,1.2987083333333334,False,,,,,,,,,False,
2019-06-04,1.5367500000000005,True,1.5367500000000005,True,,1.5367500000000005,False,,,,,,,,,False,
2019-06-05,1.472625,True,1.472625,True,,1.472625,False,,,,,,,,,False,
2019-06-06,1.4912083333333337,True,1.4912083333333337,True,,1.4912083333333337,False,,,,,,,,,False,
2019-06-07,1.26525,True,1.26525,True,,1.26525,False,,,,,,,,,False,
2019-06-08,1.1242916666666667,True,1.1242916666666667,True,,1.1242916666666667,False,,,,,,,,,False,
2019-06-09,1.3009583333333332,True,1.3009583333333332,True,,1.3009583333333332,False,,,,,,,,,False,
2019-06-10,1.452125,True,1.452125,True,,1.452125,False,,,,,,,,,False,
2019-06-11,1.7242916666666668,True,1.7242916666666668,True,,1.7242916666666668,False,,,,,,,,,False,
2019-06-12,1.2696666666666665,True,1.2696666666666665,True,,1.2696666666666665,False,,,,,,,,,False,
2019-06-13,0.9947083333333332,True,0.9947083333333332,True,,0.9947083333333332,False,,,,,,,,,False,
2019-06-14,0.9725833333333332,True,0.9725833333333332,True,,0.9725833333333332,False,,,,,,,,,False,
2019-06-15,1.17975,True,1.17975,True,,1.17975,False,,,,,,,,,False,
2019-06-16,1.74875,True,1.74875,True,,1.74875,False,,,,,,,,,False,
2019-06-17,1.6434583333333332,True,1.6434583333333332,True,,1.6434583333333332,False,,,,,,,,,False,
2019-06-18,1.496625,True,1.496625,True,,1.496625,False,,,,,,,,,False,
2019-06-19,1.796833333333333,True,1.796833333333333,True,,1.796833333333333,False,,,,,,,,,False,
2019-06-20,1.883375,True,1.883375,True,,1.883375,False,,,,,,,,,False,
2019-06-21,1.6478749999999998,True,1.6478749999999998,True,,1.6478749999999998,False,,,,,,,,,False,
2019-06-22,1.317208333333333,True,1.317208333333333,True,,1.317208333333333,False,,,,,,,,,False,
2019-06-23,1.5552916666666663,True,1.5552916666666663,True,,1.5552916666666663,False,,,,,,,,,False,
2019-06-24,1.7690833333333331,True,1.7690833333333331,True,,1.7690833333333331,False,,,,,,,,,False,
